ID,Decidim Component ID,Decidim Scope ID,Created At,Updated At,Proposal Votes Count,State,Answered At,Answer,Reference,Address,Latitude,Longitude,Published At,Proposal Notes Count,Coauthorships Count,Participatory Text Level,Position,Created In Meeting,Cost,Cost Report,Execution Period,State Published At,Endorsements Count,Title,Body,Comments Count,Follows Count,Is Interactive,Badge Array,Associated State,Title Clean,Body Clean,Topic
13746,10,1.0,"2023-10-30T17:23:37,654","2023-10-30T17:50:04,936",12,,,,brasilpartipativo-PROP-2023-10-13746,,,,"2023-10-30T17:23:54,873",0,1,,2092,False,,,,,0,"{""pt-BR"": ""Criação do Conselho Municipal da Juventude de Aracati.""}","{""pt-BR"": ""Cria o Conselho Municipal da Juventude de Aracati.""}",1,1,True,[],,criação do conselho municipal da juventude de aracati.,cria o conselho municipal da juventude de aracati.,Outro
14048,10,1.0,"2023-10-31T02:08:27,295","2023-10-31T02:09:12,249",2,,,,brasilpartipativo-PROP-2023-10-14048,,,,"2023-10-31T02:08:53,295",0,1,,2394,False,,,,,0,"{""pt-BR"": ""Apoio a Grupos Marginalizados""}","{""pt-BR"": ""Fornecer assistência e apoio específicos para grupos marginalizados que enfrentam barreiras significativas em áreas legais e de comunicação.""}",1,1,True,[],,apoio a grupos marginalizados,fornecer assistência e apoio específicos para grupos marginalizados que enfrentam barreiras significativas em áreas legais e de comunicação.,Outro
13802,10,27.0,"2023-10-30T18:10:47,588","2023-10-30T18:29:44,972",30,,,,brasilpartipativo-PROP-2023-10-13802,,,,"2023-10-30T18:12:12,478",0,1,,2148,False,,,,,0,"{""pt-BR"": ""Ampliação no conhecimento e prevenção as IST´s no âmbito da educação de ensino médio ""}","{""pt-BR"": ""Aumentar o conhecimento de jovens e adolescentes do ensino médio as prevenções de IST´s como tratamento, contraceptivos, uso de camisinhas, conhecimento das IST´s e oq causam no organismo, agentes causadores, tratamento e entre outros. O projeto se da a ampliação das UBS´s e graduandos na área da saúde em palestras e informativos em escolas do ensino médio, observado o aumento da taxa de contaminação dos jovens nessa faixa etária.""}",1,2,True,[],,ampliação no conhecimento e prevenção as ist´s no âmbito da educação de ensino médio ,"aumentar o conhecimento de jovens e adolescentes do ensino médio as prevenções de ist´s como tratamento, contraceptivos, uso de camisinhas, conhecimento das ist´s e oq causam no organismo, agentes causadores, tratamento e entre outros. o projeto se da a ampliação das ubs´s e graduandos na área da saúde em palestras e informativos em escolas do ensino médio, observado o aumento da taxa de contaminação dos jovens nessa faixa etária.",Outro
13462,10,1.0,"2023-10-30T12:51:34,155","2023-10-31T02:29:38,719",23,,,,brasilpartipativo-PROP-2023-10-13462,,,,"2023-10-30T12:53:17,256",0,1,,1808,False,,,,,0,"{""pt-BR"": ""Centro de apoio social""}","{""pt-BR"": ""Visa A criação de centros de apoio para jovens com problemas de vulnerabilidade social""}",1,2,True,[],,centro de apoio social,visa a criação de centros de apoio para jovens com problemas de vulnerabilidade social,Outro
13880,10,1.0,"2023-10-30T19:26:29,107","2023-10-30T21:07:50,920",14,,,,brasilpartipativo-PROP-2023-10-13880,,,,"2023-10-30T19:27:02,449",0,1,,2226,False,,,,,0,"{""pt-BR"": ""Equipes multidisciplinares de saúde mental e física para a juventude. ""}","{""pt-BR"": ""Garantir maior participação dos jovens no conselho de saúde do estado.\nImplementação de um programa especializado que garanta atendimento de jovens através de\nequipes multidisciplinares que conte com psicólogo, ginecologista,clínico geral, enfermeiras e outras\nespecialidades.""}",1,2,True,[],,equipes multidisciplinares de saúde mental e física para a juventude. ,"garantir maior participação dos jovens no conselho de saúde do estado.
implementação de um programa especializado que garanta atendimento de jovens através de
equipes multidisciplinares que conte com psicólogo, ginecologista,clínico geral, enfermeiras e outras
especialidades.",Outro
14049,10,1.0,"2023-10-31T02:09:32,381","2023-10-31T02:10:09,295",2,,,,brasilpartipativo-PROP-2023-10-14049,,,,"2023-10-31T02:09:55,486",0,1,,2395,False,,,,,0,"{""pt-BR"": ""Apoio a Pessoas em Situação de Vulnerabilidade""}","{""pt-BR"": ""Identificar e fornecer assistência especializada a pessoas em situações de vulnerabilidade, como vítimas de abuso, refugiados e pessoas em situação de rua.""}",1,1,True,[],,apoio a pessoas em situação de vulnerabilidade,"identificar e fornecer assistência especializada a pessoas em situações de vulnerabilidade, como vítimas de abuso, refugiados e pessoas em situação de rua.",Outro
13517,10,1.0,"2023-10-30T13:27:33,755","2023-10-31T01:15:40,074",15,,,,brasilpartipativo-PROP-2023-10-13517,,,,"2023-10-30T13:29:53,360",0,1,,1863,False,,,,,0,"{""pt-BR"": ""Proibir auxílio para serviços disponibilizados publicamente""}","{""pt-BR"": ""Proibir que qualquer político, membro, magistrado ou qualquer outro servidor do alto escalão receba verbas indenizatorias ou auxílios quando houver serviço público relacionado ao motivo desse benefício. Por exemplo, havendo escola ou creche pública, não deve existir auxílio creche para esses servidores, da mesma forma, auxílio saúde. Quando não houver serviço relacionado, proibir que estes recebam maiores auxílios que os demais servidores do mesmo órgão.""}",1,1,True,[],,proibir auxílio para serviços disponibilizados publicamente,"proibir que qualquer político, membro, magistrado ou qualquer outro servidor do alto escalão receba verbas indenizatorias ou auxílios quando houver serviço público relacionado ao motivo desse benefício. por exemplo, havendo escola ou creche pública, não deve existir auxílio creche para esses servidores, da mesma forma, auxílio saúde. quando não houver serviço relacionado, proibir que estes recebam maiores auxílios que os demais servidores do mesmo órgão.",Outro
13225,10,1.0,"2023-10-30T01:05:23,337","2023-10-30T01:31:08,500",35,,,,brasilpartipativo-PROP-2023-10-13225,,,,"2023-10-30T01:06:32,380",0,1,,1571,False,,,,,0,"{""pt-BR"": ""Programa de Mãos Dadas""}","{""pt-BR"": ""Programa de promoção da saúde mental de estudantes de escola básica e intituições de ensino superior, através da criação de centros de atendimento psicológico.""}",1,1,True,[],,programa de mãos dadas,"programa de promoção da saúde mental de estudantes de escola básica e intituições de ensino superior, através da criação de centros de atendimento psicológico.",Outro
13654,10,6.0,"2023-10-30T16:05:51,145","2023-10-30T16:10:18,022",15,,,,brasilpartipativo-PROP-2023-10-13654,,,,"2023-10-30T16:09:09,859",0,1,,2000,False,,,,,0,"{""pt-BR"": ""Programa de Alimentação Saudável Ribeirinha""}","{""pt-BR"": ""Promover a alimentação saudável e o acesso a alimentos de qualidade nas comunidades ribeirinhas.""}",1,1,True,[],,programa de alimentação saudável ribeirinha,promover a alimentação saudável e o acesso a alimentos de qualidade nas comunidades ribeirinhas.,Outro
17635,68,,"2023-12-12T12:15:43,370","2023-12-12T14:22:15,075",14,,,,brasilpartipativo-PROP-2023-12-17635,,,,"2023-12-12T13:07:34,801",0,1,,12,False,,,,,0,"{""pt-BR"": "" Moção de Repudio: Limitação do Uso do Restaurante Popular  Pela População em Situação de Rua""}","{""pt-BR"": ""Foi anunciado em reportagem divulgada pelo jornal ND Mais - Notícias de Santa Catarina\nna data de 07/12/2023\n1 que o Ministério Público de Santa Catarina vai recomendar à\nPrefeitura de Florianópolis que limite o uso do Restaurante Popular pelas pessoas em\nsituação de rua que lá vivem, pois, segundo o promotor de justiça Daniel Paladino, “É\nimportante lembrar que no restaurante essas pessoas não recebem atendimento\nespecializado, ao contrário do que ocorre na passarela da cidadania. É a mesma com""}",1,1,True,[],, moção de repudio: limitação do uso do restaurante popular  pela população em situação de rua,"foi anunciado em reportagem divulgada pelo jornal nd mais - notícias de santa catarina
na data de 07/12/2023
1 que o ministério público de santa catarina vai recomendar à
prefeitura de florianópolis que limite o uso do restaurante popular pelas pessoas em
situação de rua que lá vivem, pois, segundo o promotor de justiça daniel paladino, “é
importante lembrar que no restaurante essas pessoas não recebem atendimento
especializado, ao contrário do que ocorre na passarela da cidadania. é a mesma com",Outro
13625,10,6.0,"2023-10-30T15:35:22,946","2023-10-30T15:38:19,515",19,,,,brasilpartipativo-PROP-2023-10-13625,,,,"2023-10-30T15:38:05,569",0,1,,1971,False,,,,,0,"{""pt-BR"": ""Incentivo à Pesquisa e Inovação Ribeirinha""}","{""pt-BR"": ""Promover a pesquisa científica e a inovação entre os jovens, apoiando projetos relacionados aos desafios das comunidades ribeirinhas.""}",1,1,True,[],,incentivo à pesquisa e inovação ribeirinha,"promover a pesquisa científica e a inovação entre os jovens, apoiando projetos relacionados aos desafios das comunidades ribeirinhas.",Outro
19473,85,,"2024-08-12T16:35:49,388","2024-08-12T16:36:35,211",1,,,,brasilpartipativo-PROP-2024-08-19473,,,,"2024-08-12T16:35:49,466",0,1,,853,False,,,,,0,"{""pt-BR"": ""Brasil Verde a nosso preocupação é a vida ""}","{""pt-BR"": ""Projeto Brasil Verde:\n\nO Projeto Brasil Verde é uma iniciativa abrangente e ambiciosa com o objetivo de transformar o país em uma potência verde, líder mundial em sustentabilidade e preservação ambiental. Com um horizonte de implementação até 2030, o projeto visa atingir os seguintes principais objetivos:\n\n1. Alcançar a neutralidade de carbono, com a redução de emissões de gases de efeito estufa e a expansão significativa de fontes de energia renovável, como solar, eólica e hidrelétrica.""}",1,1,True,[],,brasil verde a nosso preocupação é a vida ,"projeto brasil verde:

o projeto brasil verde é uma iniciativa abrangente e ambiciosa com o objetivo de transformar o país em uma potência verde, líder mundial em sustentabilidade e preservação ambiental. com um horizonte de implementação até 2030, o projeto visa atingir os seguintes principais objetivos:

1. alcançar a neutralidade de carbono, com a redução de emissões de gases de efeito estufa e a expansão significativa de fontes de energia renovável, como solar, eólica e hidrelétrica.",Outro
17954,85,,"2024-06-05T20:44:23,419","2024-06-10T12:24:40,338",10,,,,brasilpartipativo-PROP-2024-06-17954,,,,"2024-06-05T20:44:23,534",0,1,,13,False,,,,,0,"{""pt-BR"": ""Brasil verde “Cuidando do ar que você respira.”""}","{""pt-BR"": ""O projeto \""Brasil Verde Cuidando do Ar Que Você Respira\"" é uma iniciativa pública e privada, registrada sob o número de processo sepro 02000.002577/2023-86, lançada em 2022 com o objetivo de melhorar a qualidade do ar em áreas urbanas do país.""}",1,1,True,[],,brasil verde “cuidando do ar que você respira.”,"o projeto ""brasil verde cuidando do ar que você respira"" é uma iniciativa pública e privada, registrada sob o número de processo sepro 02000.002577/2023-86, lançada em 2022 com o objetivo de melhorar a qualidade do ar em áreas urbanas do país.",Outro
19628,85,,"2024-08-19T17:38:12,482","2024-08-19T17:41:44,128",2,,,,brasilpartipativo-PROP-2024-08-19628,,,,"2024-08-19T17:38:12,592",0,1,,1008,False,,,,,0,"{""pt-BR"": ""Reaproveitamento do lixo e, principalmente, educação e fiscalização""}","{""pt-BR"": ""Abrir para o mercado e/ou financiar iniciativas para toda e qualquer reciclagem de lixo, seja o material em si ou para ensinamentos e fiscalização dos produtores desse lixo, incluindo qualquer pessoa física e jurídica, para não ir tudo para o lixo, inclusive, essa proposta.""}",1,1,True,[],,"reaproveitamento do lixo e, principalmente, educação e fiscalização","abrir para o mercado e/ou financiar iniciativas para toda e qualquer reciclagem de lixo, seja o material em si ou para ensinamentos e fiscalização dos produtores desse lixo, incluindo qualquer pessoa física e jurídica, para não ir tudo para o lixo, inclusive, essa proposta.",Outro
19553,85,,"2024-08-15T11:43:04,576","2024-08-23T19:30:02,250",8,,,,brasilpartipativo-PROP-2024-08-19553,,,,"2024-08-15T11:43:04,658",0,1,,933,False,,,,,0,"{""pt-BR"": ""Criação de uma plano de emergência para pessoas que serão vítimas da seca ""}","{""pt-BR"": ""Através de modelagens por imagens de satélites, pode ser previsto futuras áreas que serão atingidas severamente pela seca, isso pode refletir em comunidades mais carentes que não terão recursos para acesso de água, portanto poderá ser estruturado o plano para logística de acesso, kits de emergências e planejamento de armazenamento de água.""}",1,1,True,[],,criação de uma plano de emergência para pessoas que serão vítimas da seca ,"através de modelagens por imagens de satélites, pode ser previsto futuras áreas que serão atingidas severamente pela seca, isso pode refletir em comunidades mais carentes que não terão recursos para acesso de água, portanto poderá ser estruturado o plano para logística de acesso, kits de emergências e planejamento de armazenamento de água.",Outro
19803,85,,"2024-08-26T14:10:56,962","2024-08-26T14:17:41,430",0,,,,brasilpartipativo-PROP-2024-08-19803,,,,"2024-08-26T14:10:57,037",0,1,,1172,False,,,,,0,"{""pt-BR"": ""*Protocolo Geral de Segurança na Venda de Créditos de Carbono* juntar pequenas terras e assim em conjunto chegar facilmente a 5 mil hectaries em bloco""}","{""pt-BR"": ""Visto que a venda de créditos de carbono só é feita em grande\nescala e segundo o Banco do Brasil no mínimo se requer 5 mil hectaries, ou seja 50\nquilometros quadrados de mato preservado exedente aos 20% de reserva do CAR para\nefeitos de compra e venda de créditos de carbono vem apresentar oportunidade a particulares e sociedade civil organizarem e seja formulado um\nmodelo de “Protocolo Geral de Segurança” para venda em bloco de créditos de carbono\nnos municipios do país. *bit.ly/mostrapropostas*""}",1,1,True,[],,*protocolo geral de segurança na venda de créditos de carbono* juntar pequenas terras e assim em conjunto chegar facilmente a 5 mil hectaries em bloco,"visto que a venda de créditos de carbono só é feita em grande
escala e segundo o banco do brasil no mínimo se requer 5 mil hectaries, ou seja 50
quilometros quadrados de mato preservado exedente aos 20% de reserva do car para
efeitos de compra e venda de créditos de carbono vem apresentar oportunidade a particulares e sociedade civil organizarem e seja formulado um
modelo de “protocolo geral de segurança” para venda em bloco de créditos de carbono
nos municipios do país. *bit.ly/mostrapropostas*",Outro
